angle,velocity,netDistanceFromBucket,outcome
256,6,141.06889725564258,0
162,2,142.44284724926038,0
141,2,134.81111548180854,0
186,45,92.82730395222714,0
95,29,141.17027308858124,0
222,3,141.77338850346663,0
185,41,84.03951360050627,0
308,37,68.40628137969126,0
8,47,86.0467862874498,0
211,32,88.09433429561382,0
237,45,93.18421947345686,0
297,27,30.38095798207097,0
316,15,50.62698152529896,0
186,34,81.76197886657758,0
213,46,82.30560794334609,0
343,44,93.0482781286834,0
32,22,104.82144217540825,0
58,3,133.56774435719376,0
193,20,100.79878581644026,0
1,12,54.676226122575095,0
314,19,54.230719249880174,0
173,24,86.64584026094197,0
68,17,99.81046703848186,0
340,28,72.08611193209758,0
300,22,38.77075094348525,0
42,18,48.86600368922552,0
5,8,89.1173562422254,0
349,45,83.44086014127033,0
280,32,124.43141036977318,0
36,43,78.93277246766709,0
19,12,60.301663166239734,0
24,46,70.27589294213509,0
72,27,83.73085293301986,0
183,29,97.98689067490177,0
43,36,36.5644273974503,1
122,48,102.66750470330084,0
42,28,101.02451390748463,0
93,35,144.7591762664583,0
102,2,134.3345692150482,0
162,6,166.60103716183949,0
188,25,79.82531625362017,0
210,12,110.9372944817895,0
158,17,67.39956233143562,0
95,18,143.71426144551015,0
130,1,138.0365525343719,0
34,35,84.71821084482316,0
11,31,88.84560052268583,0
315,39,85.6395285745136,0
244,13,160.91899580551947,0
164,21,105.54655909832337,0
238,36,129.14117357123482,0
183,29,100.89779738808,0
101,1,139.93656555666882,0
254,45,108.11144379631656,0
80,42,116.60261749642761,0
58,12,101.47653156055993,0
276,13,138.48893354210145,0
35,37,69.6958228709096,0
174,48,87.5221474668914,0
4,10,66.726411125621,0
231,47,116.87482478940875,0
334,10,77.18471531157883,0
91,21,136.18157774771856,0
167,30,97.34906776106833,0
262,41,174.75687939345514,0
355,32,81.45997152087612,0
160,40,92.94941101053372,0
331,28,78.48460279722902,0
60,18,68.59028194493521,0
207,20,60.26322131312165,0
94,43,165.8601070447095,0
341,19,90.565251648479,0
106,15,152.01047526000585,0
297,32,15.118822462408248,1
68,10,121.56320334216326,0
152,42,11.042355201423057,1
115,49,39.352044109411956,1
5,17,79.92407926700962,0
195,0,135.27541822094145,0
164,43,79.1307704278188,0
152,5,154.66427741067884,0
74,19,107.9744431470396,0
217,17,79.11622785634341,0
239,20,104.13984066843427,0
76,11,133.35056087330037,0
167,37,82.17121072038375,0
322,22,76.07535496306245,0
279,35,112.23529218601821,0
4,13,59.16273656842115,0
276,37,135.3325603490477,0
210,41,10.454928548397655,1
147,14,83.68507582358336,0
135,27,121.82505807307507,0
256,32,151.80696060559188,0
184,15,63.11489074896222,0
108,0,137.31211195415403,0
196,1,136.16487098795304,0
224,40,96.28541631462618,0
267,13,139.72195601031066,0
302,15,84.39094978358477,0
11,24,70.6479969143207,0
222,27,94.75100557446027,0
20,30,93.21052491778096,0
7,18,89.19652272432992,0
13,16,57.399624231023914,0
328,21,84.99301405206754,0
119,21,101.92925802318973,0
267,17,141.28363901914904,0
24,37,69.07624679882622,0
155,21,89.46460083534407,0
267,29,137.2629104284776,0
27,6,117.7205170061986,0
157,3,148.42178741318338,0
98,17,141.62775535497016,0
29,29,65.81016697270235,0
324,22,90.85334425892425,0
17,30,95.2855738491701,0
60,41,114.66910626308709,0
293,24,59.32969107050883,0
243,1,136.0530467418966,0
310,43,73.4990421105039,0
120,37,72.16959991334265,0
351,38,92.0015473932929,0
35,5,117.82128882546847,0
52,20,40.063277696685155,0
87,35,137.73997796534647,0
228,37,61.62443588699767,1
181,43,86.01481692114338,0
356,7,102.69050527084462,0
159,21,92.73546734024953,0
51,12,86.45918813069365,0
305,23,14.786630492946346,1
310,2,137.6909634402205,0
45,15,56.98830703220947,0
195,37,81.60966969274472,0
281,19,120.88941753368638,0
137,0,133.90650040017934,0
270,28,131.31864532728784,0
340,32,86.21811436904636,0
13,49,88.27722575622089,0
310,10,101.50512595682139,0
6,1,132.41982637393198,0
344,17,63.97081017918165,0
200,20,81.45515004068896,0
300,29,21.99440911104672,1
42,22,55.58688779267375,0
104,15,145.75382017707366,0
116,43,98.1531557973046,0
340,23,90.18927452822724,0
69,22,75.96451502786876,0
144,27,110.24611515673126,0
17,34,74.1326219561739,0
35,1,142.80901409787293,0
27,4,124.45478199173508,0
322,18,44.0560548406194,0
291,19,92.5906845873221,0
124,14,141.5902268469772,0
358,16,65.00604824365207,0
67,40,70.03520604764341,0
289,5,135.85118810466804,0
234,41,21.996166508442077,1
42,24,82.6802691120798,0
111,24,124.11176606222979,0
73,19,105.43780279803254,0
113,25,114.41912388763642,0
16,6,107.44822240175725,0
310,7,117.87589338791794,0
337,17,53.379996201687426,0
99,48,183.76913619310292,0
289,46,91.58226049599388,0
350,16,60.081584938118,0
15,5,119.31580919148438,0
353,0,136.7949023458177,0
241,13,154.7824879615162,0
339,2,132.71820935805377,0
311,4,135.47178855925014,0
168,13,83.9626306119262,0
236,27,79.86609481516633,0
154,48,80.29200196598619,0
182,16,63.70115469248685,0
240,27,45.72872272591888,0
258,10,136.67798815835044,0
351,42,79.7939757656993,0
274,7,130.96233287498814,0
231,1,132.47410869991958,0
281,18,118.88486570458456,0
141,9,149.00880604318343,0
172,1,140.98443070778572,0
148,4,146.4424335485158,0
100,17,140.02139737197015,0
117,16,140.07129856171903,0
235,17,105.47449279327071,0
238,22,78.26434402381538,0
80,34,110.00566102934184,0
201,7,154.25276221477677,0
159,47,78.13469217038734,0
269,14,134.23003348022863,0
297,49,119.45918468893383,0
94,14,140.0195326677148,0
146,5,155.19761448560163,0
327,12,60.15082552944448,0
228,23,54.22826942304365,0
89,0,136.82470247537876,0
116,28,68.73404863714889,0
170,4,152.21229299375926,0
59,16,83.53632536856975,0
205,26,84.46474870696795,0
257,32,151.16836804761803,0
107,21,149.4487105370718,0
9,6,107.12531884704511,0
32,18,47.31258821255486,0
275,10,140.00158943795873,0
19,22,104.24617035144384,0
91,48,177.13519334299238,0
155,28,70.79256419057423,0
12,39,84.1498941170745,0
70,10,124.60654507237803,0
309,11,93.84345630515365,0
12,14,53.079264488460545,0
99,45,174.4043373624279,0
36,2,130.85777894782748,0
324,43,53.24675525015867,1
34,30,46.27933400542943,0
52,21,44.30844342999294,0
57,21,36.532052356962126,0
32,30,59.046849820503894,0
316,6,119.19587876638306,0
114,38,67.93117547900054,0
148,20,55.768621892286966,0
59,15,90.55108090269313,0
254,28,159.15024925775356,0
347,44,84.34571823923342,0
18,31,89.16060826527465,0
181,33,86.1131178286348,0
31,49,70.65445015255024,0
311,30,92.57494214962448,0
210,41,10.91123448865168,1
33,30,55.46562766353453,0
76,24,110.7590198328438,0
158,14,75.7509913689611,0
121,46,103.89821317861882,0
291,19,93.56781585140381,0
353,24,77.73038420600139,0
300,2,137.18358487406454,0
180,44,89.9349788200157,0
287,49,79.12909322310385,1
334,25,74.37255390798045,0
212,46,78.94502419659341,0
55,15,78.57084704688471,0
51,49,100.82418428359931,0
286,5,134.03828429988428,0
229,5,151.90010533322453,0
222,32,50.119814313952304,1
354,6,111.08447778134975,0
95,32,145.4521997111671,0
103,21,148.71935956306865,0
50,24,12.37243728833644,1
106,21,151.8946287863236,0
110,31,97.11032634682167,0
100,47,169.80284729547282,0
62,19,66.43415203303681,0
351,39,95.52143225445964,0
118,48,130.28154485150696,0
23,29,70.88382543137462,0
94,43,162.01282331507275,0
132,41,52.43732134699815,1
34,27,74.4648942839368,0
171,29,89.0645131777985,0
13,2,136.0460300008373,0
71,14,115.10020474808152,0
291,25,64.13434589873279,0
244,10,150.07363253891214,0
166,8,139.05071015075592,0
83,48,153.0234808213656,0
41,15,46.353954575057976,0
62,31,20.940051840056636,1
336,37,68.65558621682106,0
123,43,114.89061987091237,0
242,7,148.2865473270002,0
208,30,62.395383396741934,0
107,2,135.72266726765776,0
209,16,70.38018728580337,0
123,46,92.7505179750543,0
104,36,132.28501908497643,0
195,7,157.33610635674333,0
283,42,93.85168762249766,0
250,19,146.7697993072575,0
311,15,63.862366955932956,0
140,47,77.37317153695797,0
49,15,60.48582530324465,0
158,24,109.24993128098293,0
110,28,113.47744868416247,0
276,20,126.1274810529626,0
310,26,34.5260769814081,0
328,13,51.4141884413468,0
221,36,101.31372284068794,0
26,33,86.17430194547117,0
136,29,19.035597870674152,1
351,6,106.93189031045208,0
144,45,72.95996732091015,0
50,47,99.04273119469278,0
187,34,119.95574542600077,0
44,3,132.5280746560142,0
84,23,124.58856161199847,0
215,30,66.18902221424013,0
327,30,6.355255328413351,1
13,22,97.31082133896851,0
273,33,131.39273596443104,0
5,12,51.68303085012865,0
35,16,55.98323343171977,0
62,19,64.89883264882901,0
44,23,58.396424975185035,0
137,36,45.258098812899576,1
169,48,85.80537652984985,0
167,19,73.33013240201421,0
202,49,7.466921677334449,1
133,13,125.19492455750373,0
309,13,82.80032045818461,0
113,22,122.97572378577979,0
146,24,92.2033994940669,0
26,5,115.01968290733016,0
68,1,130.92297065071097,0
151,41,9.356238033594556,1
316,48,82.03857020971701,0
44,7,123.09359148582817,0
129,38,76.13524387708526,0
275,35,131.59369720639344,0
114,47,111.83377792608013,0
171,36,83.79150942805325,0
61,38,98.18985795606383,0
44,38,38.58774529111705,1
161,49,78.25552659105719,0
32,11,69.86296571685156,0
70,23,79.57001111790838,0
289,44,57.38984742916915,1
162,5,154.92146289289892,0
162,9,131.887191741369,0
37,46,48.04853328561435,1
274,24,128.3740126854321,0
196,16,80.26755209295716,0
256,48,131.76017458906375,0
208,43,72.52050919437757,0
230,4,148.5913616792737,0
120,19,112.77324924520197,0
300,37,108.69003929006328,0
136,5,144.8755854485391,0
109,48,43.804079280725894,1
351,22,90.20236287699308,0
124,27,47.21000982674924,0
196,4,149.76865440410612,0
191,36,81.85830097250181,0
297,38,81.68143648847526,0
5,31,89.9471171242972,0
232,36,99.43397576506062,0
157,32,89.65129765995171,0
33,43,92.0326466950689,0
321,5,123.57059487905119,0
118,18,126.3449271211672,0
317,46,74.80149399422054,0
333,5,120.46541773627253,0
24,44,17.52510177276407,1
145,46,50.700307103679016,1
70,2,132.88827433572322,0
321,12,70.48409044445984,0
45,28,82.01172223857017,0
203,8,143.54988363227093,0
329,25,95.84249817267361,0
236,13,139.2041770654014,0
293,6,129.19602223147714,0
130,39,67.59463843614621,0
253,5,136.4861929172297,0
314,41,91.34936951028283,0
88,23,130.65291390080543,0
222,17,71.47295092322652,0
42,3,132.91984166541891,0
207,46,77.14340698952881,0
92,49,180.7427745285091,0
175,33,82.43445492193123,0
358,46,91.50512350812187,0
16,0,136.33859640556364,0
358,23,73.72176778228501,0
320,18,45.82012298344641,0
161,39,83.95696068709151,0
78,7,138.9999283004869,0
26,16,57.968596631137416,0
58,20,47.3132695064944,0
3,19,107.00014373665232,0
325,19,50.05911139241214,0
141,11,166.29339540062185,0
82,32,118.36032387692075,0
331,30,63.53826582421481,0
249,41,76.83863947693297,0
196,30,88.70858547429394,0
352,36,86.85467483142685,0
194,17,62.048603614661566,0
118,26,69.62745244146383,0
357,32,83.92442327976141,0
59,24,15.789594098388838,1
256,41,127.54160487135728,0
348,6,105.76405372503027,0
45,42,32.49024063395544,1
207,6,160.7945060258625,0
359,10,62.601881486665505,0
54,4,131.8015681538661,0
125,32,20.56578847662102,1
246,23,115.03249310563403,0
60,24,63.882124177208325,0
68,23,67.90184138144892,0
320,40,27.576532203834887,1
121,21,105.39655286814292,0
307,8,115.08497676794396,0
49,49,90.13137855393029,0
285,47,40.45276833241492,1
30,44,74.2790229008746,0
287,31,67.01982167650586,0
336,2,134.0399161598978,0
151,14,76.21953516238723,0
24,0,135.33502158634056,0
325,40,55.32443144104109,1
12,28,84.19613206637845,0
168,46,87.19891292673492,0
124,36,94.96094537896884,0
230,45,48.200853195486474,1
353,0,133.90650040017934,0
303,2,140.17895353460185,0
20,2,135.31250123359288,0
297,2,146.06727816753676,0
21,0,135.79132752659459,0
265,26,135.0101223547195,0
19,24,79.30149734398974,0
279,33,111.98773714917783,0
230,9,153.18642068736662,0
62,39,103.00813888775939,0
279,16,127.11327888681747,0
292,47,120.12293628349559,0
146,27,96.46634830925812,0
265,43,165.96194004326892,0
45,6,121.63885803051959,0
282,2,136.67857374440726,0
42,6,125.54224732724359,0
33,27,71.44978304902048,0
25,34,74.45054016158068,0
90,35,137.72834678574694,0
251,6,141.59249857345523,0
263,21,138.1951561921055,0
215,7,162.37327185762354,0
287,18,109.10109088471205,0
315,14,64.42790729715122,0
315,22,43.38572362674878,0
134,17,88.97404681063288,0
88,0,135.33502158634056,0
238,49,94.0762474414941,1
100,39,161.5407448273611,0
330,28,61.42224362009422,0
301,35,87.22166412182273,0
46,35,44.84198196319018,1
156,21,86.97316905727632,0
194,49,88.41137451552045,0
303,39,97.84601545333145,0
176,1,141.56652723876115,0
320,38,86.85820559383433,0
35,36,73.13849309834752,0
109,7,141.08616790121025,0
267,17,140.11661944141153,0
282,3,135.92000231365748,0
300,23,20.512931871487915,1
191,34,78.44915366606493,0
196,13,75.78410020618259,0
7,23,75.13064785258067,0
159,3,142.8591564537336,0
100,37,158.39933487308753,0
338,29,76.50040002959744,0
15,18,78.74262881914672,0
192,22,116.32635227670848,0
152,42,9.21713144040695,1
172,4,155.56894689476735,0
287,19,107.34834081888411,0
358,17,75.54089026389781,0
342,11,58.13902496467495,0
329,26,77.76037089660399,0
319,34,78.75583039414336,0
148,30,66.38958436796035,0
288,21,95.49931292445122,0
297,7,124.8015926019013,0
205,43,22.833985547568776,1
215,31,64.45162560437726,0
33,23,113.13987631367506,0
327,32,91.49140549946348,0
79,38,105.98926793144824,0
267,49,188.57048103218898,0
228,49,95.79097801028865,0
99,7,135.92437652230666,0
218,14,95.20995980478004,0
327,41,91.88137312238226,0
255,25,152.6245651673351,0
180,43,86.44538920079859,0
78,40,100.84523793600854,0
191,41,89.87239043201194,0
246,9,145.15309154131043,0
54,32,109.66360459924222,0
127,45,105.59662158180147,0
78,49,124.31456591906546,0
240,9,156.51627598903752,0
164,36,76.577009284502,0
327,31,80.69504601137142,0
15,1,136.05656015636973,0
251,34,93.29793121789537,0
279,3,138.50970941674512,0
66,18,84.81219069900663,0
273,36,131.37642890386442,0
338,19,80.39109491567797,0
260,12,140.65477438140476,0
206,6,162.3528621996069,0
94,36,147.66022902764064,0
334,25,74.57221199505696,0
288,36,55.98226710188601,0
297,19,91.97924582833163,0
190,32,87.1351486971974,0
327,28,61.68577551682614,0
125,44,70.7470517808984,1
132,25,73.66915778717241,0
175,32,94.79274191647467,0
282,27,104.9450366172996,0
220,45,33.77783154124733,1
132,14,120.26266277077922,0
194,22,114.9732222465087,0
172,2,138.19651084456828,0
315,38,35.413613903677195,1
168,22,114.74844435702383,0
3,38,86.47674835669359,0
339,11,61.66399703340547,0
41,43,74.9729081480544,0
341,23,94.15410018793888,0
202,41,80.20543520020675,0
64,16,92.13795358784235,0
133,19,70.21351473903647,0
44,9,109.22533491674922,0
142,6,151.54442905792726,0
339,39,85.35188826709188,0
169,27,71.47205441898203,0
106,17,155.26978033223293,0
122,11,157.80617790609605,0
111,42,83.31566998506,0
143,2,143.99238672311228,0
238,22,78.26434402381538,0
239,1,137.053839928786,0
323,19,46.06371985596142,0
311,43,57.707417360823214,0
38,2,130.1736196440684,0
291,44,86.26642632110982,0
260,24,151.1853412723719,0
193,17,58.868729577952955,0
240,42,125.18220686168019,0
1,42,83.51360646471949,0
44,43,76.85922727794767,0
185,47,89.05279915064465,0
108,47,103.04191706598351,0
347,1,136.1885478417196,0
261,42,170.42778270726396,0
160,45,75.89115781989393,0
161,32,95.37470516490524,0
44,8,112.35923941578335,0
47,14,64.2694902924559,0
110,31,99.65889744003528,0
116,16,146.46543763169024,0
302,21,39.00130913765967,0
253,37,104.30974963972473,0
65,39,34.591541207486536,1
308,26,21.53917863153097,1
167,24,97.12573731882729,0
325,46,43.32449274837737,1
60,26,39.56369241579511,0
135,34,89.71937282856662,0
296,40,67.66734746533763,0
294,9,128.01747824571095,0
40,28,10.674639154687766,1
153,28,70.31151325522119,0
323,6,116.31475706369781,0
225,19,56.13166730302066,0
137,49,101.1348504769485,0
103,15,147.75232934646073,0
315,15,61.87175320938604,0
147,4,143.30697028971974,0
277,8,140.97044150810743,0
60,44,101.53220595907862,0
213,11,125.75857983090529,0
190,28,75.50059658773127,0
257,11,140.4878178719342,0
139,20,57.375506862258824,0
320,21,53.85717697254555,0
126,40,86.58782491147099,0
258,45,147.46780769513822,0
67,40,69.57517483136252,0
250,44,80.78049676737024,0
258,41,145.3822148159826,0
197,41,82.36192498905912,0
335,17,52.54909865101685,0
115,24,102.28702522747042,0
328,12,60.86579129881721,0
263,6,137.3695098533994,0
343,33,77.39090207733733,0
26,4,120.64177422620202,0
321,36,95.52289454655372,0
156,12,100.78526707793982,0
38,47,83.98114017701891,0
144,0,135.85144915426847,0
15,17,65.04317099487027,0
354,29,109.26694789929653,0
94,37,150.2072184758861,0
70,48,37.22400125937244,1
96,46,179.09536940721654,0
354,35,83.11424888131734,0
13,6,116.46219511851652,0
12,37,98.93077198491993,0
165,13,79.45217611736904,0
199,30,87.82965533226472,0
357,11,59.14828264091495,0
298,27,46.45995599662342,0
271,19,133.8023053315009,0
323,45,70.67143420534069,0
19,0,137.79847715758774,0
182,45,93.83428299246833,0
74,7,135.2689071040886,0
97,12,133.75820344118517,0
209,29,68.15446614461457,0
247,12,149.40107959678005,0
132,10,150.90912382984817,0
183,8,142.9727626122153,0
63,11,117.30663862246317,0
111,10,146.36834246620276,0
218,34,70.03055801537403,0
158,36,74.14629489994873,0
207,44,75.45799314653863,0
266,39,155.43694768330332,0
57,17,64.05784242410883,0
108,1,136.38272692601345,0
32,45,76.63991296062575,0
71,45,87.50447817583841,0
238,46,98.80332996214145,0
357,38,85.51733836033154,0
294,20,78.80194276849448,0
186,45,91.65427374315867,0
118,46,123.87112367764614,0
260,45,166.09154979964896,0
316,15,50.25770868480425,0
166,2,141.59604972205716,0
324,13,57.221622220011525,0
327,46,40.16738801749768,1
88,16,130.92559352179305,0
294,6,133.15522730760665,0
19,24,79.77676621695674,0
245,10,151.70041412873013,0
280,15,131.890707512057,0
36,33,6.201809116915632,1
169,30,97.0354387728894,0
122,40,89.20926260766866,0
109,11,148.51428840151502,0
345,45,86.01335866061072,0
252,29,121.06694178439332,0
87,15,131.09676491999338,0
9,31,91.92741400184305,0
97,4,143.3587929335405,0
148,42,81.88826042585778,0
322,47,86.89473498364289,0
189,4,146.99476228954316,0
313,2,129.9612946882074,0
147,39,10.336572675394219,1
24,12,64.66020770525314,0
18,2,134.1133780554348,0
258,35,149.52653143911004,0
74,5,134.05080630748245,0
212,21,59.51170646193704,0
225,44,103.82174576876348,0
283,26,100.9566858570017,0
11,49,80.04909043091615,0
121,12,156.66259139034273,0
208,48,38.78599092058554,1
23,2,132.99083468620884,0
40,49,93.72828530642455,0
304,41,76.42334576274784,0
67,32,49.9804783195155,0
2,27,70.10793844186368,0
34,17,44.60866139065141,0
125,21,80.453249059754,0
209,41,83.93023980995554,0
259,30,159.70669202423866,0
277,1,140.38209996333143,0
256,10,143.1901222448813,0
23,10,79.61009074277501,0
51,0,138.2861496341993,0
251,48,45.954756658952036,1
6,3,129.3992699432602,0
166,8,143.3638921952604,0
264,21,141.65910189005854,0
83,30,121.99379933972745,0
50,9,111.32745743306208,0
240,41,77.25714834841177,0
186,25,77.49577508805254,0
326,13,54.139576137623344,0
297,10,119.42603347391903,0
321,28,7.32166307161444,1
339,24,76.81769082519314,0
267,39,153.43199797604152,0
305,5,133.86271813684772,0
178,0,136.30775509452252,0
99,21,145.798568523772,0
91,9,142.5812774834608,0
308,10,116.12481881007638,0
302,27,30.04313942993679,0
171,6,160.88386607571164,0
358,13,69.74262232318773,0
306,44,103.12714317651842,0
309,44,100.31127806231682,0
140,33,17.424436465484195,1
156,2,143.10389660930403,0
155,39,77.18791903733816,0
247,3,141.09402765884448,0
220,40,87.15786995604452,0
278,32,120.06352750751833,0
202,42,83.79532573304311,0
115,41,113.81285816001147,0
22,1,141.35184353636922,0
288,13,125.42720944231861,0
348,29,81.20483509929392,0
76,37,84.40199719831058,0
259,7,138.4527437524656,0
30,41,20.34314381788492,1
10,17,70.12939507009264,0
157,42,84.52631413357831,0
339,12,64.92046269136806,0
346,3,132.4566964499963,0
23,17,58.81128351919569,0
179,15,65.19000988364868,0
167,37,83.23180247809368,0
176,29,100.03686249106495,0
21,25,79.9081453830272,0
142,5,149.44779334721557,0
121,11,164.22712698568733,0
67,16,102.11172804310539,0
340,43,73.5675960659008,0
284,34,84.73491893309169,0
253,4,137.89908756156345,0
212,9,145.11959338168262,0
146,20,69.18547565554647,0
111,39,46.76298941303733,1
268,28,137.42939156778547,0
194,5,160.15102243257255,0
89,30,136.00849382803713,0
347,17,68.70520495013851,0
67,30,21.895731648119593,1
97,26,145.53071065062207,0
46,29,11.894350450143687,1
137,41,88.5408051372701,0
253,34,112.1185923841974,0
271,34,138.36717421409676,0
118,13,154.94550624743613,0
123,7,155.2541530828705,0
323,49,21.60950655716249,1
223,11,138.326107413294,0
94,6,137.68641045048608,0
33,46,43.010245336324246,1
17,38,96.35873570411046,0
192,32,89.54787494914692,0
309,30,105.71840768859623,0
34,46,44.197264108473156,1
7,16,61.42002101976005,0
31,30,61.09223882401527,0
201,24,104.2015039597835,0
289,11,124.08909951893274,0
191,2,144.6986736454083,0
313,34,79.28825977394585,0
357,45,87.30416158127764,0
129,19,77.0519205674891,0
108,33,109.34879332398614,0
86,17,132.81606263178895,0
128,4,148.1287009772966,0
217,13,111.76038771101605,0
267,12,136.67850916448467,0
206,45,75.77352748233794,0
333,4,132.49580918908322,0
178,41,84.50971929158017,0
115,23,160.2243933078874,0
307,17,72.37732206635474,0
133,29,17.740593263449455,1
89,43,164.0142230710052,0
345,30,106.51517800309786,0
297,27,31.453140690771736,0
331,20,86.95802792525926,0
195,7,162.93347050752052,0
164,4,152.7848827404218,0
32,9,98.64883351263047,0
78,49,125.50210458852428,0
49,38,50.6868997556118,1
200,10,122.7166492392615,0
236,34,77.13014743137916,0
246,16,152.26724665773847,0
247,11,156.9165296493016,0
108,16,161.25713182317614,0
257,4,147.1460839245109,0
135,34,91.61457594192906,0
38,19,47.32125244091761,0
219,39,82.12411241591631,0
37,8,102.96638971506651,0
7,10,65.35047678707424,0
102,25,158.38761948133114,0
282,43,106.51288729607403,0
301,28,19.69526576100669,1
128,34,113.90305101974377,0
328,48,34.82739854195119,1
84,39,139.0242004720642,0
35,26,92.881441470547,0
13,47,85.10568198834461,0
116,11,156.24842248131344,0
255,20,165.90161141157964,0
35,46,46.22945738516811,1
178,46,96.69881168395388,0
66,18,90.75036446239935,0
44,33,8.09677991162555,1
28,39,62.75725770659639,0
311,4,141.03491368924838,0
344,47,90.35469177398596,0
44,18,50.019840152502304,0
141,26,102.85477907763075,0
130,38,68.94840694954898,0
278,18,132.2111314374012,0
9,32,84.63629717359679,0
66,18,88.331830062312,0
303,17,70.35471454785564,0
193,17,58.868729577952955,0
303,9,121.36222051070159,0
108,38,93.82730205348994,0
23,21,120.76887444756821,0
24,46,68.7866088612017,0
244,33,35.01132757323887,1
96,10,136.84322339230374,0
151,10,135.56000078850911,0
269,23,136.4380490973662,0
90,20,133.91663326378458,0
65,18,98.9617400722977,0
170,21,120.32448514555817,0
50,11,101.87409597503822,0
194,21,109.26081950210023,0
171,48,87.52170933601029,0
196,42,81.79027546046721,0
301,24,17.314327761679202,1
158,14,78.67429061140567,0
165,36,77.79743830572714,0
240,6,143.8327840442596,0
199,46,112.4395352790648,0
142,29,117.01891678901738,0
54,16,67.14664561341031,0
327,37,64.24467220265544,0
127,31,20.90005993024472,1
126,29,64.36191664708987,0
221,34,89.04193125442067,0
53,30,9.346811011960854,1
5,33,76.27398307097965,0
20,46,100.41823131979842,0
219,0,138.2861496341993,0
274,3,146.81580947355872,0
275,19,134.45940521781438,0
160,43,81.12844814876016,0
181,26,84.94467150879045,0
9,36,93.59861041011223,0
124,7,152.57380164068533,0
147,31,84.3219523517248,0
84,42,146.35800061023383,0
272,34,141.67892709653364,0
160,21,97.41846488533616,0
71,1,138.96618387262367,0
69,36,20.124874884456226,1
254,18,162.35381277787332,0
249,30,100.10638623165907,0
211,49,71.39052626540952,0
299,23,36.13862625731127,0
280,21,123.65037427681447,0
353,22,91.28554359999582,0
71,41,27.05108283813442,1
321,6,127.44576112701648,0
57,0,140.72294481521874,0
112,15,165.62212533802008,0
203,11,118.81833613278354,0
78,33,99.89386293394224,0
286,11,138.09569546884003,0
13,16,57.61888950887592,0
284,46,100.01296905702665,0
337,39,82.84973293387452,0
329,28,64.64574929766859,0
131,37,15.899859487895714,1
99,45,177.83891927217203,0
121,40,86.49985440891054,0
144,28,98.84158524844334,0
357,24,74.32174751401791,0
134,30,80.13513917489439,0
244,41,81.6908932248045,0
4,23,86.13034707776627,0
169,22,117.86976814913774,0
191,9,131.8432919825258,0
299,5,142.18284285527739,0
232,25,54.538497039030084,0
76,18,124.31570501693679,0
215,6,164.34040897031338,0
98,3,142.7904656291944,0
187,3,149.4191240034757,0
219,47,55.01822057894182,1
101,11,140.84853931107347,0
201,47,104.5332568979634,0
120,47,117.86522839285875,0
33,11,70.84998082157014,0
193,30,107.26227390398881,0
273,21,132.42939160280264,0
292,35,64.62122528074491,0
248,0,139.71701693039282,0
162,39,88.52417299094543,0
231,36,97.83955943207816,0
256,38,135.30581739657677,0
89,3,141.17129525761942,0
338,44,4.786118246679845,1
194,27,71.56481048888485,0
188,26,74.57080008799312,0
245,49,146.27076279485885,0
255,47,126.4225977935279,0
67,40,71.44492121128903,0
241,0,137.31211195415403,0
73,0,138.77277474658047,0
80,9,142.00139011664407,0
298,30,33.78070868577835,0
124,16,127.51715123608405,0
15,6,111.52882325197127,0
58,17,68.28636582210007,0
233,40,79.30151139119094,0
138,6,164.59933476775976,0
238,4,144.6214898822334,0
26,10,77.10363611796045,0
338,31,94.73967783077215,0
336,1,147.57833807877816,0
350,12,52.3036987848492,0
359,11,59.007146535521244,0
107,1,144.56550297774035,0
236,9,166.6286065620854,0
340,26,68.76777701102019,0
145,25,107.59224836212427,0
218,5,161.47216584375684,0
304,12,104.03497001769935,0
266,45,178.40074674022225,0
286,28,84.7843478455846,0
158,15,63.39090709082066,0
249,26,117.51722684382018,0
63,16,92.93180375519599,0
54,33,12.16628053877313,1
344,18,82.46303909239921,0
30,27,70.959073536648,0
229,43,87.49243262142556,0
212,19,62.068721659538355,0
58,14,92.30869297828264,0
49,35,61.19203231868304,0
2,8,89.39558462141362,0
293,41,80.74333079022139,0
137,37,12.755173750394096,1
146,2,144.14841077619676,0
48,10,100.52099619979083,0
5,45,91.34706804399188,0
53,12,95.62703172254857,0
340,9,92.26516500649284,0
126,18,114.20346707949643,0
24,36,76.08127341895074,0
274,22,131.64489343789873,0
30,23,111.01561795704336,0
56,4,138.22144599215844,0
108,0,143.1642239744961,0
339,36,85.05878528930764,0
184,17,60.35470395310432,0
86,15,135.40426897590032,0
202,44,7.902001516225342,1
288,4,145.73716970140632,0
197,32,105.36399742459842,0
358,6,110.5673783424749,0
308,42,76.43919279724037,0
132,6,153.39830954230845,0
318,44,86.19015262266187,0
332,21,100.10531922885694,0
257,5,138.1482801108531,0
317,16,44.72292557363714,0
151,7,162.15973952581007,0
349,39,86.13560229478068,0
106,23,153.3468124990621,0
14,48,85.21256996489447,0
89,27,130.63463335875934,0
217,17,77.47216783950755,0
102,6,136.04414605816748,0
1,41,80.81261028617816,0
330,24,104.74691049974798,0
295,31,37.44347204203215,0
35,3,126.44512939348235,0
113,13,150.28135439393887,0
338,46,4.4262000709203795,1
161,42,87.52415785871278,0
25,3,126.82383531559174,0
123,18,107.90723433152233,0
